jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
FR_2,0.589844,0.500000,-0.089844,3044,954,4528538,0
FL_0,0.542969,0.500000,-0.042969,1999,954,4528538,0
FL_1,-0.144531,-0.195088,-0.050557,0,954,4528538,0
FL_2,0.738281,0.500000,-0.238281,4000,954,4528538,0
RR_0,-0.492188,-0.500000,-0.007812,954,954,4528538,0
RR_1,-0.023438,-0.136674,-0.113236,10037,954,4528538,0
RR_2,0.441406,0.500000,0.058594,9043,954,4528539,0
RL_0,0.468750,0.500000,0.031250,0,954,4528539,0
RL_1,-0.121094,-0.164860,-0.043766,4000,954,4528539,0
RL_2,0.480469,0.500000,0.019531,0,954,4528539,0
FR_0,-0.468750,-0.500000,-0.031250,2000,1045,4529583,1
FR_1,-0.171875,-0.590689,-0.418814,14044,1045,4529583,1
FR_2,0.515625,0.500000,-0.015625,1045,1045,4529583,1
FL_0,0.542969,0.500000,-0.042969,1999,1045,4529583,1
FL_1,-0.144531,-0.195088,-0.050557,0,1045,4529584,1
FL_2,0.515625,0.500000,-0.015625,1045,1045,4529584,1
RR_0,-0.492188,-0.500000,-0.007812,0,1045,4529584,1
RR_1,-0.121094,-0.136674,-0.015580,7036,1045,4529584,1
RR_2,0.406250,0.500000,0.093750,9043,1045,4529584,1
RL_0,0.468750,0.500000,0.031250,0,1045,4529596,1
RL_1,-0.070312,-0.164860,-0.094548,4000,1045,4529597,1
RL_2,0.441406,0.500000,0.058594,0,1045,4529597,1
FR_0,-0.566406,-0.500000,0.066406,2000,956,4530539,1
FR_1,-0.468750,-0.590689,-0.121939,14044,956,4530539,1
FR_2,0.406250,0.500000,0.093750,1045,956,4530539,1
FL_0,0.492188,0.500000,0.007812,6000,956,4530539,1
FL_1,-0.121094,-0.195088,-0.073994,0,956,4530539,1
FL_2,0.589844,0.500000,-0.089844,1045,956,4530539,1
RR_0,-0.492188,-0.500000,-0.007812,0,956,4530540,1
RR_1,-0.070312,-0.146713,-0.076401,7036,956,4530540,1
RR_2,0.406250,0.500000,0.093750,9043,956,4530540,1
RL_0,0.468750,0.500000,0.031250,0,956,4530540,1
RL_1,-0.144531,-0.164860,-0.020329,2001,956,4530540,1
RL_2,0.332031,0.500000,0.167969,0,956,4530540,1
FR_0,-0.566406,-0.500000,0.066406,2000,997,4531536,0
FR_1,-0.542969,-0.590689,-0.047720,14044,997,4531536,0
FR_2,0.515625,0.500000,-0.015625,997,997,4531536,0
FL_0,0.441406,0.500000,0.058594,6000,997,4531537,0
FL_1,-0.121094,-0.195088,-0.073994,0,997,4531537,0
FL_2,0.628906,0.500000,-0.128906,1045,997,4531537,0
RR_0,-0.515625,-0.500000,0.015625,0,997,4531537,0
RR_1,-0.121094,-0.146713,-0.025620,997,997,4531537,0
RR_2,0.480469,0.500000,0.019531,2998,997,4531537,0
RL_0,0.441406,0.500000,0.058594,0,997,4531537,0
RL_1,-0.121094,-0.174356,-0.053263,2001,997,4531538,0
RL_2,0.367188,0.500000,0.132812,0,997,4531538,0
FR_0,-0.542969,-0.500000,0.042969,2000,1047,4532584,1
FR_1,-0.468750,-0.590689,-0.121939,14044,1047,4532584,1
FR_2,0.515625,0.500000,-0.015625,0,1047,4532584,1
FL_0,0.542969,0.500000,-0.042969,6000,1047,4532584,1
FL_1,-0.195312,-0.195088,0.000224,4045,1047,4532585,1
FL_2,0.367188,0.500000,0.132812,1045,1047,4532585,1
RR_0,-0.492188,-0.500000,-0.007812,0,1047,4532585,1
RR_1,-0.218750,-0.148975,0.069775,997,1047,4532585,1
RR_2,0.367188,0.500000,0.132812,2998,1047,4532585,1
RL_0,0.492188,0.500000,0.007812,6039,1047,4532585,1
RL_1,-0.171875,-0.174356,-0.002481,1047,1047,4532585,1
RL_2,0.406250,0.500000,0.093750,0,1047,4532586,1
FR_0,-0.417969,-0.500000,-0.082031,2000,962,4533546,0
FR_1,-0.515625,-0.590689,-0.075064,14044,962,4533546,0
FR_2,0.480469,0.500000,0.019531,0,962,4533546,0
FL_0,0.441406,0.500000,0.058594,6000,962,4533546,0
FL_1,-0.121094,-0.200869,-0.079775,4045,962,4533546,0
FL_2,0.332031,0.500000,0.167969,1045,962,4533547,0
RR_0,-0.492188,-0.500000,-0.007812,0,962,4533547,0
RR_1,-0.097656,-0.148975,-0.051319,997,962,4533547,0
RR_2,0.515625,0.500000,-0.015625,962,962,4533547,0
RL_0,0.492188,0.500000,0.007812,0,962,4533547,0
RL_1,-0.097656,-0.179418,-0.081762,1047,962,4533547,0
RL_2,0.480469,0.500000,0.019531,3963,962,4533547,0
FR_0,-0.542969,-0.500000,0.042969,2000,1037,4534584,1
FR_1,-0.542969,-0.590689,-0.047720,14044,1037,4534584,1
FR_2,0.332031,0.500000,0.167969,0,1037,4534584,1
FL_0,0.468750,0.500000,0.031250,6000,1037,4534585,1
FL_1,-0.144531,-0.200869,-0.056337,4045,1037,4534585,1
FL_2,0.441406,0.500000,0.058594,1045,1037,4534585,1
RR_0,-0.468750,-0.500000,-0.031250,0,1037,4534585,1
RR_1,-0.121094,-0.148975,-0.027882,2000,1037,4534585,1
RR_2,0.367188,0.500000,0.132812,962,1037,4534585,1
RL_0,0.441406,0.500000,0.058594,0,1037,4534585,1
RL_1,-0.097656,-0.179418,-0.081762,1047,1037,4534586,1
RL_2,0.441406,0.500000,0.058594,3963,1037,4534586,1
FR_0,-0.468750,-0.500000,-0.031250,2000,954,4535538,0
FR_1,-0.468750,-0.590689,-0.121939,14044,954,4535538,0
FR_2,0.441406,0.500000,0.058594,0,954,4535538,0
FL_0,0.515625,0.500000,-0.015625,4001,954,4535538,0
FL_1,-0.144531,-0.200869,-0.056337,4045,954,4535538,0
FL_2,0.515625,0.500000,-0.015625,4999,954,4535538,0
RR_0,-0.468750,-0.500000,-0.031250,0,954,4535538,0
RR_1,-0.121094,-0.165302,-0.044208,2000,954,4535539,0
RR_2,0.554688,0.500000,-0.054688,962,954,4535539,0
RL_0,0.515625,0.500000,-0.015625,954,954,4535539,0
RL_1,-0.121094,-0.179418,-0.058324,1047,954,4535539,0
RL_2,0.367188,0.500000,0.132812,3963,954,4535539,0
FR_0,-0.468750,-0.500000,-0.031250,2000,1044,4536583,1
FR_1,-0.566406,-0.590689,-0.024282,14036,1044,4536583,1
FR_2,0.664062,0.500000,-0.164062,0,1044,4536583,1
FL_0,0.468750,0.500000,0.031250,4001,1044,4536583,1
FL_1,-0.246094,-0.200869,0.045225,4045,1044,4536584,1
FL_2,0.589844,0.500000,-0.089844,4999,1044,4536584,1
RR_0,-0.367188,-0.500000,-0.132812,0,1044,4536584,1
RR_1,-0.195312,-0.165302,0.030011,2000,1044,4536584,1
RR_2,0.441406,0.500000,0.058594,962,1044,4536584,1
RL_0,0.515625,0.500000,-0.015625,0,1044,4536584,1
RL_1,-0.171875,-0.179418,-0.007543,3036,1044,4536585,1
RL_2,0.441406,0.500000,0.058594,3963,1044,4536585,1
FR_0,-0.542969,-0.500000,0.042969,2000,955,4537538,1
FR_1,-0.468750,0.371570,0.840320,14036,955,4537538,1
FR_2,0.292969,0.500000,0.207031,0,955,4537538,1
FL_0,0.468750,0.500000,0.031250,4001,955,4537538,1
FL_1,-0.171875,-0.200869,-0.028994,3992,955,4537539,1
FL_2,0.441406,0.500000,0.058594,4999,955,4537539,1
RR_0,-0.394531,-0.500000,-0.105469,0,955,4537539,1
RR_1,-0.121094,-0.165302,-0.044208,2000,955,4537539,1
RR_2,0.406250,0.500000,0.093750,962,955,4537539,1
RL_0,0.441406,0.500000,0.058594,0,955,4537539,1
RL_1,-0.121094,-0.170292,-0.049199,3036,955,4537539,1
RL_2,0.480469,0.500000,0.019531,2954,955,4537540,1
FR_0,-0.394531,-0.500000,-0.105469,2000,1046,4538585,1
FR_1,-0.515625,0.371570,0.887195,14036,1046,4538586,1
FR_2,0.515625,0.500000,-0.015625,4001,1046,4538586,1
FL_0,0.515625,0.500000,-0.015625,2002,1046,4538586,1
FL_1,-0.097656,-0.196596,-0.098940,3992,1046,4538598,1
FL_2,0.406250,0.500000,0.093750,4999,1046,4538598,1
RR_0,-0.441406,-0.500000,-0.058594,0,1046,4538598,1
RR_1,-0.218750,-0.165302,0.053448,2000,1046,4538598,1
RR_2,0.515625,0.500000,-0.015625,4001,1046,4538598,1
RL_0,0.441406,0.500000,0.058594,0,1046,4538599,1
RL_1,-0.097656,-0.170292,-0.072636,3036,1046,4538599,1
RL_2,0.480469,0.500000,0.019531,0,1046,4538599,1
FR_0,-0.417969,-0.500000,-0.082031,2000,997,4539583,1
FR_1,-0.492188,0.371570,0.863758,14036,997,4539583,1
FR_2,0.367188,0.500000,0.132812,4001,997,4539583,1
FL_0,0.441406,0.500000,0.058594,2002,997,4539583,1
FL_1,-0.144531,-0.196596,-0.052065,3992,997,4539584,1
FL_2,0.589844,0.500000,-0.089844,4999,997,4539584,1
RR_0,-0.492188,-0.500000,-0.007812,4998,997,4539584,1
RR_1,-0.195312,-0.165302,0.030011,2000,997,4539584,1
RR_2,0.332031,0.500000,0.167969,4001,997,4539584,1
RL_0,0.492188,0.500000,0.007812,2044,997,4539584,1
RL_1,-0.171875,-0.170292,0.001583,2044,997,4539584,1
RL_2,0.441406,0.500000,0.058594,0,997,4539585,1
FR_0,-0.441406,-0.500000,-0.058594,2000,999,4540582,1
FR_1,-0.492188,0.371570,0.863758,14036,999,4540582,1
FR_2,0.480469,0.500000,0.019531,999,999,4540583,1
FL_0,0.492188,0.500000,0.007812,999,999,4540583,1
FL_1,-0.171875,-0.196596,-0.024721,1996,999,4540583,1
FL_2,0.406250,0.500000,0.093750,4999,999,4540583,1
RR_0,-0.492188,-0.500000,-0.007812,0,999,4540583,1
RR_1,-0.195312,-0.165302,0.030011,2000,999,4540583,1
RR_2,0.332031,0.500000,0.167969,4001,999,4540583,1
RL_0,0.441406,0.500000,0.058594,2044,999,4540584,1
RL_1,-0.097656,-0.137923,-0.040266,2044,999,4540584,1
RL_2,0.554688,0.500000,-0.054688,0,999,4540584,1
FR_0,-0.441406,-0.500000,-0.058594,2000,1000,4541583,1
FR_1,-0.566406,0.371570,0.937977,14036,1000,4541583,1
FR_2,0.441406,0.500000,0.058594,999,1000,4541583,1
FL_0,0.394531,0.500000,0.105469,999,1000,4541583,1
FL_1,-0.218750,-0.173727,0.045023,1996,1000,4541583,1
FL_2,0.441406,0.500000,0.058594,4999,1000,4541583,1
RR_0,-0.589844,-0.500000,0.089844,0,1000,4541584,1
RR_1,-0.070312,-0.165302,-0.094989,2000,1000,4541584,1
RR_2,0.628906,0.500000,-0.128906,4001,1000,4541584,1
RL_0,0.492188,0.500000,0.007812,1000,1000,4541584,1
RL_1,-0.070312,-0.137923,-0.067610,2044,1000,4541584,1
RL_2,0.441406,0.500000,0.058594,0,1000,4541584,1
FR_0,-0.417969,-0.500000,-0.082031,2000,1000,4542583,1
FR_1,-0.542969,0.371570,0.914539,14036,1000,4542583,1
FR_2,0.589844,0.500000,-0.089844,999,1000,4542583,1
FL_0,0.468750,0.500000,0.031250,999,1000,4542583,1
FL_1,-0.195312,-0.173727,0.021585,1000,1000,4542584,1
FL_2,0.441406,0.500000,0.058594,4999,1000,4542584,1
RR_0,-0.515625,-0.500000,0.015625,1000,1000,4542584,1
RR_1,-0.023438,-0.165302,-0.141864,2000,1000,4542596,1
RR_2,0.554688,0.500000,-0.054688,4001,1000,4542596,1
RL_0,0.468750,0.500000,0.031250,1000,1000,4542596,1
RL_1,-0.195312,-0.137923,0.057390,2044,1000,4542596,1
RL_2,0.515625,0.500000,-0.015625,3000,1000,4542596,1
FR_0,-0.441406,-0.500000,-0.058594,2000,999,4543583,1
FR_1,-0.542969,0.371570,0.914539,14036,999,4543583,1
FR_2,0.515625,0.500000,-0.015625,2000,999,4543583,1
FL_0,0.468750,0.500000,0.031250,999,999,4543583,1
FL_1,-0.171875,-0.182328,-0.010453,0,999,4543583,1
FL_2,0.554688,0.500000,-0.054688,4999,999,4543584,1
RR_0,-0.542969,-0.500000,0.042969,1000,999,4543584,1
RR_1,-0.171875,-0.165302,0.006573,8044,999,4543584,1
RR_2,0.441406,0.500000,0.058594,4001,999,4543584,1
RL_0,0.417969,0.500000,0.082031,1000,999,4543584,1
RL_1,-0.097656,-0.137923,-0.040266,2044,999,4543584,1
RL_2,0.257812,0.500000,0.242188,3000,999,4543584,1
FR_0,-0.468750,-0.500000,-0.031250,2000,998,4544581,1
FR_1,-0.542969,0.371570,0.914539,14036,998,4544582,1
FR_2,0.332031,0.500000,0.167969,2000,998,4544582,1
FL_0,0.441406,0.500000,0.058594,999,998,4544582,1
FL_1,-0.144531,-0.189920,-0.045388,0,998,4544582,1
FL_2,0.441406,0.500000,0.058594,4999,998,4544582,1
RR_0,-0.542969,-0.500000,0.042969,1000,998,4544583,1
RR_1,-0.121094,-0.143189,-0.022095,0,998,4544583,1
RR_2,0.480469,0.500000,0.019531,4998,998,4544583,1
RL_0,0.441406,0.500000,0.058594,1000,998,4544583,1
RL_1,-0.121094,-0.137923,-0.016829,3999,998,4544583,1
RL_2,0.480469,0.500000,0.019531,998,998,4544583,1
FR_0,-0.492188,-0.500000,-0.007812,17008,964,4545545,0
FR_1,0.046875,0.371570,0.324695,14036,964,4545545,0
FR_2,0.480469,0.500000,0.019531,964,964,4545546,0
FL_0,0.492188,0.500000,0.007812,3963,964,4545546,0
FL_1,-0.195312,-0.189920,0.005393,964,964,4545546,0
FL_2,0.480469,0.500000,0.019531,8962,964,4545546,0
RR_0,-0.441406,-0.500000,-0.058594,1000,964,4545546,0
RR_1,-0.121094,-0.118063,0.003031,0,964,4545546,0
RR_2,0.554688,0.500000,-0.054688,4998,964,4545546,0
RL_0,0.468750,0.500000,0.031250,1000,964,4545547,0
RL_1,-0.171875,-0.151134,0.020741,0,964,4545547,0
RL_2,0.480469,0.500000,0.019531,0,964,4545547,0
FR_0,-0.441406,-0.500000,-0.058594,17008,1035,4546581,1
FR_1,0.171875,0.371570,0.199695,14036,1035,4546582,1
FR_2,0.292969,0.500000,0.207031,964,1035,4546582,1
FL_0,0.515625,0.500000,-0.015625,0,1035,4546582,1
FL_1,-0.171875,-0.183126,-0.011251,0,1035,4546582,1
FL_2,0.554688,0.500000,-0.054688,8962,1035,4546582,1
RR_0,-0.441406,-0.500000,-0.058594,1000,1035,4546582,1
RR_1,-0.171875,-0.128252,0.043623,0,1035,4546583,1
RR_2,0.441406,0.500000,0.058594,4998,1035,4546583,1
RL_0,0.542969,0.500000,-0.042969,1000,1035,4546583,1
RL_1,-0.121094,-0.134406,-0.013312,0,1035,4546596,1
RL_2,0.441406,0.500000,0.058594,0,1035,4546596,1
FR_0,-0.515625,-0.500000,0.015625,956,956,4547538,1
FR_1,0.246094,0.371570,0.125477,14036,956,4547538,1
FR_2,0.515625,0.500000,-0.015625,956,956,4547538,1
FL_0,0.515625,0.500000,-0.015625,0,956,4547538,1
FL_1,-0.171875,-0.215085,-0.043210,0,956,4547539,1
FL_2,0.367188,0.500000,0.132812,8962,956,4547539,1
RR_0,-0.468750,-0.500000,-0.031250,1000,956,4547539,1
RR_1,-0.269531,-0.128252,0.141279,0,956,4547539,1
RR_2,0.515625,0.500000,-0.015625,1992,956,4547539,1
RL_0,0.492188,0.500000,0.007812,4955,956,4547539,1
RL_1,-0.171875,-0.134698,0.037177,0,956,4547539,1
RL_2,0.441406,0.500000,0.058594,0,956,4547540,1
FR_0,-0.492188,-0.500000,-0.007812,0,1044,4548583,1
FR_1,0.218750,0.371570,0.152820,14036,1044,4548583,1
FR_2,0.480469,0.500000,0.019531,0,1044,4548583,1
FL_0,0.542969,0.500000,-0.042969,0,1044,4548583,1
FL_1,-0.121094,-0.215085,-0.093991,0,1044,4548584,1
FL_2,0.441406,0.500000,0.058594,8962,1044,4548584,1
RR_0,-0.417969,-0.500000,-0.082031,1000,1044,4548584,1
RR_1,-0.171875,-0.128252,0.043623,0,1044,4548584,1
RR_2,0.738281,0.500000,-0.238281,1992,1044,4548584,1
RL_0,0.417969,0.500000,0.082031,4955,1044,4548584,1
RL_1,-0.023438,-0.134698,-0.111260,0,1044,4548584,1
RL_2,0.515625,0.500000,-0.015625,2001,1044,4548585,1
FR_0,-0.515625,-0.500000,0.015625,0,955,4549538,1
FR_1,0.417969,0.371570,-0.046398,14036,955,4549538,1
FR_2,0.406250,0.500000,0.093750,0,955,4549538,1
FL_0,0.515625,0.500000,-0.015625,955,955,4549538,1
FL_1,-0.195312,-0.215085,-0.019773,2000,955,4549539,1
FL_2,0.257812,0.500000,0.242188,8962,955,4549539,1
RR_0,-0.492188,-0.500000,-0.007812,5955,955,4549539,1
RR_1,-0.097656,-0.128252,-0.030596,0,955,4549539,1
RR_2,0.480469,0.500000,0.019531,955,955,4549539,1
RL_0,0.417969,0.500000,0.082031,4955,955,4549539,1
RL_1,-0.070312,-0.134698,-0.064385,0,955,4549539,1
RL_2,0.515625,0.500000,-0.015625,0,955,4549540,1
FR_0,-0.417969,-0.500000,-0.082031,0,1041,4550580,1
FR_1,0.343750,0.371570,0.027820,13041,1041,4550581,1
FR_2,0.480469,0.500000,0.019531,1041,1041,4550581,1
FL_0,0.441406,0.500000,0.058594,955,1041,4550581,1
FL_1,-0.144531,-0.218232,-0.073701,2000,1041,4550581,1
FL_2,0.589844,0.500000,-0.089844,8962,1041,4550581,1
RR_0,-0.492188,-0.500000,-0.007812,0,1041,4550582,1
RR_1,-0.218750,-0.128252,0.090498,0,1041,4550582,1
RR_2,0.515625,0.500000,-0.015625,0,1041,4550582,1
RL_0,0.367188,0.500000,0.132812,4955,1041,4550582,1
RL_1,-0.070312,-0.134698,-0.064385,0,1041,4550582,1
RL_2,0.367188,0.500000,0.132812,0,1041,4550582,1
FR_0,-0.492188,-0.500000,-0.007812,966,966,4551547,0
FR_1,0.367188,-0.113452,-0.480639,13041,966,4551559,0
FR_2,0.441406,0.500000,0.058594,1041,966,4551559,0
FL_0,0.468750,0.500000,0.031250,955,966,4551559,0
FL_1,-0.218750,-0.218232,0.000518,966,966,4551559,0
FL_2,0.480469,0.500000,0.019531,4965,966,4551559,0
RR_0,-0.566406,-0.500000,0.066406,0,966,4551560,0
RR_1,-0.171875,-0.128252,0.043623,0,966,4551560,0
RR_2,0.480469,0.500000,0.019531,0,966,4551560,0
RL_0,0.417969,0.500000,0.082031,4955,966,4551560,0
RL_1,-0.023438,-0.134698,-0.111260,0,966,4551560,0
RL_2,0.441406,0.500000,0.058594,0,966,4551560,0
FR_0,-0.468750,-0.500000,-0.031250,966,1036,4552584,1
FR_1,0.343750,-0.113452,-0.457202,13041,1036,4552584,1
FR_2,0.515625,0.500000,-0.015625,1036,1036,4552584,1
FL_0,0.394531,0.500000,0.105469,955,1036,4552585,1
FL_1,-0.171875,-0.239363,-0.067488,966,1036,4552585,1
FL_2,0.480469,0.500000,0.019531,0,1036,4552585,1
RR_0,-0.515625,-0.500000,0.015625,1036,1036,4552585,1
RR_1,-0.144531,-0.128252,0.016279,6002,1036,4552585,1
RR_2,0.406250,0.500000,0.093750,0,1036,4552585,1
RL_0,0.492188,0.500000,0.007812,4001,1036,4552585,1
RL_1,-0.171875,-0.134698,0.037177,0,1036,4552586,1
RL_2,0.554688,0.500000,-0.054688,0,1036,4552586,1
FR_0,-0.492188,-0.500000,-0.007812,954,954,4553538,0
FR_1,0.320312,-0.113452,-0.433764,13041,954,4553538,0
FR_2,0.292969,0.500000,0.207031,1036,954,4553538,0
FL_0,0.468750,0.500000,0.031250,955,954,4553538,0
FL_1,-0.171875,-0.239363,-0.067488,966,954,4553538,0
FL_2,0.480469,0.500000,0.019531,0,954,4553539,0
RR_0,-0.515625,-0.500000,0.015625,0,954,4553539,0
RR_1,-0.070312,-0.102842,-0.032529,6002,954,4553539,0
RR_2,0.367188,0.500000,0.132812,0,954,4553539,0
RL_0,0.589844,0.500000,-0.089844,4001,954,4553539,0
RL_1,-0.218750,-0.134698,0.084052,0,954,4553539,0
RL_2,0.515625,0.500000,-0.015625,2958,954,4553540,0
FR_0,-0.367188,-0.500000,-0.132812,954,1044,4554583,1
FR_1,0.195312,-0.113452,-0.308764,13041,1044,4554583,1
FR_2,0.367188,0.500000,0.132812,1036,1044,4554583,1
FL_0,0.441406,0.500000,0.058594,955,1044,4554583,1
FL_1,-0.121094,-0.239363,-0.118269,966,1044,4554584,1
FL_2,0.441406,0.500000,0.058594,0,1044,4554584,1
RR_0,-0.468750,-0.500000,-0.031250,0,1044,4554584,1
RR_1,-0.195312,-0.102842,0.092471,6002,1044,4554584,1
RR_2,0.480469,0.500000,0.019531,1998,1044,4554584,1
RL_0,0.417969,0.500000,0.082031,4001,1044,4554584,1
RL_1,-0.171875,-0.134698,0.037177,0,1044,4554584,1
RL_2,0.367188,0.500000,0.132812,2958,1044,4554585,1
FR_0,-0.417969,-0.500000,-0.082031,954,955,4555538,0
FR_1,0.417969,-0.113452,-0.531420,13041,955,4555538,0
FR_2,0.406250,0.500000,0.093750,1036,955,4555538,0
FL_0,0.542969,0.500000,-0.042969,955,955,4555538,0
FL_1,-0.195312,-0.239363,-0.044050,966,955,4555556,0
FL_2,0.406250,0.500000,0.093750,0,955,4555556,0
RR_0,-0.492188,-0.500000,-0.007812,955,955,4555557,0
RR_1,-0.046875,-0.102842,-0.055967,6002,955,4555557,0
RR_2,0.441406,0.500000,0.058594,1998,955,4555557,0
RL_0,0.417969,0.500000,0.082031,4001,955,4555557,0
RL_1,-0.144531,-0.134698,0.009833,8000,955,4555557,0
RL_2,0.441406,0.500000,0.058594,2958,955,4555557,0
FR_0,-0.492188,-0.500000,-0.007812,2019,1063,4556602,1
FR_1,0.343750,-0.113452,-0.457202,13041,1063,4556603,1
FR_2,0.332031,0.500000,0.167969,1036,1063,4556603,1
FL_0,0.468750,0.500000,0.031250,955,1063,4556603,1
FL_1,-0.246094,-0.239363,0.006731,4018,1063,4556603,1
FL_2,0.406250,0.500000,0.093750,0,1063,4556603,1
RR_0,-0.542969,-0.500000,0.042969,955,1063,4556604,1
RR_1,-0.097656,-0.102842,-0.005186,3063,1063,4556604,1
RR_2,0.367188,0.500000,0.132812,1998,1063,4556604,1
RL_0,0.468750,0.500000,0.031250,4001,1063,4556604,1
RL_1,-0.070312,-0.105246,-0.034934,8000,1063,4556604,1
RL_2,0.589844,0.500000,-0.089844,2958,1063,4556604,1
FR_0,-0.515625,-0.500000,0.015625,0,936,4557538,1
FR_1,0.394531,-0.113452,-0.507983,13041,936,4557538,1
FR_2,0.367188,0.500000,0.132812,1036,936,4557538,1
FL_0,0.468750,0.500000,0.031250,955,936,4557538,1
FL_1,-0.171875,-0.236155,-0.064280,4018,936,4557538,1
FL_2,0.480469,0.500000,0.019531,2955,936,4557539,1
RR_0,-0.515625,-0.500000,0.015625,936,936,4557539,1
RR_1,-0.070312,-0.128794,-0.058481,3063,936,4557539,1
RR_2,0.406250,0.500000,0.093750,1998,936,4557539,1
RL_0,0.441406,0.500000,0.058594,4001,936,4557539,1
RL_1,-0.121094,-0.105246,0.015847,936,936,4557539,1
RL_2,0.554688,0.500000,-0.054688,2958,936,4557539,1
FR_0,-0.468750,-0.500000,-0.031250,0,998,4558537,1
FR_1,0.343750,-0.113452,-0.457202,13041,998,4558537,1
FR_2,0.332031,0.500000,0.167969,1036,998,4558537,1
FL_0,0.417969,0.500000,0.082031,955,998,4558537,1
FL_1,-0.144531,-0.236155,-0.091624,4018,998,4558537,1
FL_2,0.480469,0.500000,0.019531,0,998,4558537,1
RR_0,-0.441406,-0.500000,-0.058594,936,998,4558537,1
RR_1,-0.121094,-0.128794,-0.007700,998,998,4558538,1
RR_2,0.554688,0.500000,-0.054688,1998,998,4558538,1
RL_0,0.441406,0.500000,0.058594,4001,998,4558538,1
RL_1,-0.046875,-0.112169,-0.065294,936,998,4558538,1
RL_2,0.480469,0.500000,0.019531,3954,998,4558538,1
FR_0,-0.515625,-0.500000,0.015625,1045,1045,4559582,1
FR_1,0.046875,-0.113452,-0.160327,13041,1045,4559583,1
FR_2,0.406250,0.500000,0.093750,1036,1045,4559583,1
FL_0,0.589844,0.500000,-0.089844,955,1045,4559583,1
FL_1,-0.171875,-0.236155,-0.064280,4018,1045,4559583,1
FL_2,0.480469,0.500000,0.019531,0,1045,4559583,1
RR_0,-0.468750,-0.500000,-0.031250,936,1045,4559583,1
RR_1,-0.097656,-0.112488,-0.014832,0,1045,4559584,1
RR_2,0.332031,0.500000,0.167969,1998,1045,4559596,1
RL_0,0.394531,0.500000,0.105469,4001,1045,4559596,1
RL_1,-0.097656,-0.112169,-0.014513,1045,1045,4559596,1
RL_2,0.480469,0.500000,0.019531,0,1045,4559596,1
FR_0,-0.492188,-0.500000,-0.007812,0,956,4560538,1
FR_1,0.046875,-0.113452,-0.160327,13041,956,4560538,1
FR_2,0.257812,0.500000,0.242188,1036,956,4560538,1
FL_0,0.417969,0.500000,0.082031,955,956,4560539,1
FL_1,-0.218750,-0.236155,-0.017405,3000,956,4560539,1
FL_2,0.406250,0.500000,0.093750,0,956,4560539,1
RR_0,-0.492188,-0.500000,-0.007812,2001,956,4560539,1
RR_1,0.000000,-0.111795,-0.111795,0,956,4560539,1
RR_2,0.441406,0.500000,0.058594,1998,956,4560539,1
RL_0,0.367188,0.500000,0.132812,4001,956,4560540,1
RL_1,0.000000,-0.116297,-0.116297,1045,956,4560540,1
RL_2,0.441406,0.500000,0.058594,0,956,4560540,1
FR_0,-0.492188,-0.500000,-0.007812,0,1045,4561584,1
FR_1,0.000000,-0.113452,-0.113452,13041,1045,4561584,1
FR_2,0.441406,0.500000,0.058594,1036,1045,4561584,1
FL_0,0.417969,0.500000,0.082031,955,1045,4561584,1
FL_1,-0.218750,-0.221886,-0.003136,0,1045,4561585,1
FL_2,0.406250,0.500000,0.093750,0,1045,4561585,1
RR_0,-0.468750,-0.500000,-0.031250,2001,1045,4561585,1
RR_1,0.000000,-0.111795,-0.111795,0,1045,4561585,1
RR_2,0.480469,0.500000,0.019531,6045,1045,4561585,1
RL_0,0.515625,0.500000,-0.015625,8045,1045,4561585,1
RL_1,-0.144531,-0.116297,0.028234,1045,1045,4561585,1
RL_2,0.480469,0.500000,0.019531,1045,1045,4561586,1
FR_0,-0.394531,-0.500000,-0.105469,0,954,4562538,1
FR_1,-0.046875,-0.113452,-0.066577,13041,954,4562538,1
FR_2,0.367188,0.500000,0.132812,1036,954,4562538,1
FL_0,0.492188,0.500000,0.007812,11957,954,4562538,1
FL_1,-0.195312,-0.186871,0.008442,0,954,4562538,1
FL_2,0.367188,0.500000,0.132812,0,954,4562539,1
RR_0,-0.515625,-0.500000,0.015625,954,954,4562539,1
RR_1,-0.046875,-0.111795,-0.064920,0,954,4562539,1
RR_2,0.406250,0.500000,0.093750,6045,954,4562539,1
RL_0,0.417969,0.500000,0.082031,8045,954,4562539,1
RL_1,-0.121094,-0.139723,-0.018629,0,954,4562539,1
RL_2,0.441406,0.500000,0.058594,1045,954,4562540,1
FR_0,-0.492188,-0.500000,-0.007812,1054,1054,4563593,1
FR_1,-0.144531,-0.113452,0.031080,13041,1054,4563593,1
FR_2,0.406250,0.500000,0.093750,1036,1054,4563593,1
FL_0,0.417969,0.500000,0.082031,11957,1054,4563594,1
FL_1,-0.195312,-0.175470,0.019842,0,1054,4563594,1
FL_2,0.441406,0.500000,0.058594,0,1054,4563594,1
RR_0,-0.617188,-0.500000,0.117188,954,1054,4563594,1
RR_1,-0.171875,-0.111795,0.060080,0,1054,4563594,1
RR_2,0.441406,0.500000,0.058594,6045,1054,4563594,1
RL_0,0.542969,0.500000,-0.042969,8045,1054,4563594,1
RL_1,-0.144531,-0.121845,0.022686,0,1054,4563595,1
RL_2,0.554688,0.500000,-0.054688,1045,1054,4563607,1
