jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
RR_1,-0.144531,-0.130512,0.014019,0,1045,6506442,1
RR_2,0.406250,0.500000,0.093750,1000,1045,6506442,1
RL_0,0.441406,0.500000,0.058594,0,1045,6506442,1
RL_1,-0.121094,-0.137645,-0.016551,0,1045,6506442,1
RL_2,0.441406,0.500000,0.058594,0,1045,6506443,1
FR_0,-0.468750,-0.500000,-0.031250,1000,955,6507396,0
FR_1,-0.320312,-0.203391,0.116921,2000,955,6507396,0
FR_2,0.332031,0.500000,0.167969,0,955,6507396,0
FL_0,0.515625,0.500000,-0.015625,2001,955,6507396,0
FL_1,-0.144531,-0.210260,-0.065729,0,955,6507397,0
FL_2,0.480469,0.500000,0.019531,8001,955,6507397,0
RR_0,-0.515625,-0.500000,0.015625,0,955,6507397,0
RR_1,-0.121094,-0.131216,-0.010122,0,955,6507397,0
RR_2,0.406250,0.500000,0.093750,1000,955,6507397,0
RL_0,0.441406,0.500000,0.058594,0,955,6507397,0
RL_1,-0.144531,-0.135908,0.008623,0,955,6507397,0
RL_2,0.480469,0.500000,0.019531,3001,955,6507398,0
FR_0,-0.417969,-0.500000,-0.082031,1000,998,6508394,0
FR_1,-0.320312,-0.203391,0.116921,2000,998,6508395,0
FR_2,0.332031,0.500000,0.167969,0,998,6508395,0
FL_0,0.417969,0.500000,0.082031,2001,998,6508395,0
FL_1,-0.097656,-0.210260,-0.112604,0,998,6508395,0
FL_2,0.441406,0.500000,0.058594,8001,998,6508395,0
RR_0,-0.468750,-0.500000,-0.031250,0,998,6508395,0
RR_1,-0.097656,-0.128283,-0.030627,0,998,6508395,0
RR_2,0.480469,0.500000,0.019531,1954,998,6508396,0
RL_0,0.441406,0.500000,0.058594,0,998,6508396,0
RL_1,-0.144531,-0.136675,0.007857,0,998,6508396,0
RL_2,0.367188,0.500000,0.132812,3001,998,6508396,0
FR_0,-0.691406,-0.500000,0.191406,1000,1000,6509395,0
FR_1,-0.171875,-0.203391,-0.031516,2000,1000,6509395,0
FR_2,0.480469,0.500000,0.019531,1998,1000,6509395,0
FL_0,0.468750,0.500000,0.031250,2001,1000,6509395,0
FL_1,-0.144531,-0.210260,-0.065729,0,1000,6509395,0
FL_2,0.480469,0.500000,0.019531,1000,1000,6509396,0
RR_0,-0.468750,-0.500000,-0.031250,0,1000,6509396,0
RR_1,-0.046875,-0.128283,-0.081408,0,1000,6509396,0
RR_2,0.480469,0.500000,0.019531,0,1000,6509396,0
RL_0,0.468750,0.500000,0.031250,0,1000,6509396,0
RL_1,-0.070312,-0.131075,-0.060762,0,1000,6509396,0
RL_2,0.441406,0.500000,0.058594,3001,1000,6509396,0
FR_0,-0.441406,-0.500000,-0.058594,1000,999,6510394,0
FR_1,-0.097656,-0.203391,-0.105735,2000,999,6510394,0
FR_2,0.367188,0.500000,0.132812,1998,999,6510395,0
FL_0,0.441406,0.500000,0.058594,2001,999,6510408,0
FL_1,-0.218750,-0.210260,0.008490,3954,999,6510408,0
FL_2,0.332031,0.500000,0.167969,1000,999,6510408,0
RR_0,-0.542969,-0.500000,0.042969,0,999,6510408,0
RR_1,-0.046875,-0.128283,-0.081408,0,999,6510408,0
RR_2,0.367188,0.500000,0.132812,0,999,6510408,0
RL_0,0.492188,0.500000,0.007812,3954,999,6510409,0
RL_1,-0.121094,-0.131075,-0.009981,999,999,6510409,0
RL_2,0.367188,0.500000,0.132812,3001,999,6510409,0
FR_0,-0.441406,-0.500000,-0.058594,1000,1001,6511396,1
FR_1,-0.246094,-0.203391,0.042703,2000,1001,6511396,1
FR_2,0.703125,0.500000,-0.203125,1998,1001,6511396,1
FL_0,0.320312,0.500000,0.179688,2001,1001,6511396,1
FL_1,-0.144531,-0.196706,-0.052175,3954,1001,6511396,1
FL_2,0.406250,0.500000,0.093750,1000,1001,6511396,1
RR_0,-0.441406,-0.500000,-0.058594,0,1001,6511396,1
RR_1,-0.023438,-0.128283,-0.104846,0,1001,6511397,1
RR_2,0.406250,0.500000,0.093750,0,1001,6511397,1
RL_0,0.441406,0.500000,0.058594,3954,1001,6511397,1
RL_1,-0.144531,-0.137967,0.006564,0,1001,6511397,1
RL_2,0.332031,0.500000,0.167969,3001,1001,6511397,1
FR_0,-0.343750,-0.500000,-0.156250,1000,1046,6512442,1
FR_1,-0.218750,-0.203391,0.015359,11999,1046,6512442,1
FR_2,0.406250,0.500000,0.093750,1998,1046,6512443,1
FL_0,0.492188,0.500000,0.007812,4047,1046,6512443,1
FL_1,-0.195312,-0.196706,-0.001393,1046,1046,6512443,1
FL_2,0.515625,0.500000,-0.015625,2047,1046,6512443,1
RR_0,-0.441406,-0.500000,-0.058594,0,1046,6512443,1
RR_1,-0.121094,-0.128283,-0.007189,4047,1046,6512443,1
RR_2,0.515625,0.500000,-0.015625,2047,1046,6512443,1
RL_0,0.367188,0.500000,0.132812,3954,1046,6512444,1
RL_1,-0.121094,-0.133628,-0.012534,0,1046,6512444,1
RL_2,0.480469,0.500000,0.019531,4047,1046,6512444,1
FR_0,-0.441406,-0.500000,-0.058594,1000,954,6513396,0
FR_1,-0.171875,-0.189709,-0.017834,0,954,6513396,0
FR_2,0.332031,0.500000,0.167969,1998,954,6513397,0
FL_0,0.441406,0.500000,0.058594,4047,954,6513397,0
FL_1,-0.144531,-0.200150,-0.055618,1046,954,6513397,0
FL_2,0.515625,0.500000,-0.015625,0,954,6513397,0
RR_0,-0.492188,-0.500000,-0.007812,5001,954,6513397,0
RR_1,-0.218750,-0.131682,0.087068,4047,954,6513397,0
RR_2,0.367188,0.500000,0.132812,2047,954,6513398,0
RL_0,0.468750,0.500000,0.031250,3954,954,6513398,0
RL_1,-0.121094,-0.118198,0.002896,0,954,6513398,0
RL_2,0.406250,0.500000,0.093750,4047,954,6513398,0
FR_0,-0.468750,-0.500000,-0.031250,1000,998,6514395,1
FR_1,-0.171875,-0.199966,-0.028091,0,998,6514395,1
FR_2,0.441406,0.500000,0.058594,1998,998,6514395,1
FL_0,0.589844,0.500000,-0.089844,4047,998,6514395,1
FL_1,-0.144531,-0.200150,-0.055618,1046,998,6514395,1
FL_2,0.367188,0.500000,0.132812,0,998,6514396,1
RR_0,-0.417969,-0.500000,-0.082031,5001,998,6514408,1
RR_1,-0.046875,-0.131682,-0.084807,4047,998,6514408,1
RR_2,0.589844,0.500000,-0.089844,2047,998,6514408,1
RL_0,0.394531,0.500000,0.105469,3954,998,6514408,1
RL_1,-0.097656,-0.137657,-0.040001,0,998,6514408,1
RL_2,0.480469,0.500000,0.019531,998,998,6514409,1
FR_0,-0.492188,-0.500000,-0.007812,8954,999,6515395,1
FR_1,-0.195312,-0.191879,0.003434,0,999,6515395,1
FR_2,0.367188,0.500000,0.132812,1998,999,6515395,1
FL_0,0.492188,0.500000,0.007812,1998,999,6515395,1
FL_1,-0.097656,-0.200150,-0.102493,1046,999,6515395,1
FL_2,0.515625,0.500000,-0.015625,999,999,6515395,1
RR_0,-0.492188,-0.500000,-0.007812,999,999,6515395,1
RR_1,-0.121094,-0.131682,-0.010588,1998,999,6515396,1
RR_2,0.480469,0.500000,0.019531,1998,999,6515396,1
RL_0,0.468750,0.500000,0.031250,3954,999,6515396,1
RL_1,-0.121094,-0.137657,-0.016563,999,999,6515396,1
RL_2,0.406250,0.500000,0.093750,998,999,6515396,1
FR_0,-0.441406,-0.500000,-0.058594,8954,999,6516394,0
FR_1,-0.171875,-0.208051,-0.036176,0,999,6516394,0
FR_2,0.554688,0.500000,-0.054688,1998,999,6516394,0
FL_0,0.320312,0.500000,0.179688,1998,999,6516394,0
FL_1,-0.218750,-0.200150,0.018600,2997,999,6516394,0
FL_2,0.554688,0.500000,-0.054688,999,999,6516395,0
RR_0,-0.589844,-0.500000,0.089844,999,999,6516395,0
RR_1,-0.023438,-0.132990,-0.109553,1998,999,6516395,0
RR_2,0.441406,0.500000,0.058594,1998,999,6516395,0
RL_0,0.492188,0.500000,0.007812,4998,999,6516395,0
RL_1,-0.144531,-0.137908,0.006624,0,999,6516395,0
RL_2,0.515625,0.500000,-0.015625,999,999,6516395,0
FR_0,-0.441406,-0.500000,-0.058594,8954,1000,6517394,0
FR_1,-0.218750,-0.208051,0.010699,1000,1000,6517394,0
FR_2,0.406250,0.500000,0.093750,1998,1000,6517395,0
FL_0,0.468750,0.500000,0.031250,1998,1000,6517395,0
FL_1,-0.171875,-0.188904,-0.017029,0,1000,6517395,0
FL_2,0.515625,0.500000,-0.015625,1000,1000,6517395,0
RR_0,-0.394531,-0.500000,-0.105469,999,1000,6517395,0
RR_1,-0.218750,-0.132990,0.085760,1998,1000,6517395,0
RR_2,0.406250,0.500000,0.093750,1998,1000,6517395,0
RL_0,0.468750,0.500000,0.031250,4998,1000,6517396,0
RL_1,-0.171875,-0.136311,0.035564,0,1000,6517396,0
RL_2,0.515625,0.500000,-0.015625,0,1000,6517396,0
FR_0,-0.515625,-0.500000,0.015625,2048,1047,6518443,1
FR_1,-0.218750,-0.210548,0.008202,0,1047,6518443,1
FR_2,0.406250,0.500000,0.093750,1998,1047,6518443,1
FL_0,0.417969,0.500000,0.082031,1998,1047,6518443,1
FL_1,-0.121094,-0.196114,-0.075020,0,1047,6518443,1
FL_2,0.332031,0.500000,0.167969,1000,1047,6518444,1
RR_0,-0.468750,-0.500000,-0.031250,999,1047,6518444,1
RR_1,-0.171875,-0.132990,0.038885,1998,1047,6518444,1
RR_2,0.664062,0.500000,-0.164062,1998,1047,6518444,1
RL_0,0.468750,0.500000,0.031250,4998,1047,6518457,1
RL_1,-0.097656,-0.136311,-0.038655,0,1047,6518457,1
RL_2,0.441406,0.500000,0.058594,0,1047,6518457,1
FR_0,-0.542969,-0.500000,0.042969,2048,954,6519396,1
FR_1,-0.144531,-0.203979,-0.059448,0,954,6519397,1
FR_2,0.367188,0.500000,0.132812,1998,954,6519397,1
FL_0,0.441406,0.500000,0.058594,1998,954,6519397,1
FL_1,-0.171875,-0.196114,-0.024239,954,954,6519397,1
FL_2,0.480469,0.500000,0.019531,954,954,6519397,1
RR_0,-0.492188,-0.500000,-0.007812,3002,954,6519397,1
RR_1,-0.171875,-0.132990,0.038885,1998,954,6519397,1
RR_2,0.441406,0.500000,0.058594,1998,954,6519398,1
RL_0,0.515625,0.500000,-0.015625,2002,954,6519398,1
RL_1,-0.171875,-0.136311,0.035564,0,954,6519398,1
RL_2,0.589844,0.500000,-0.089844,0,954,6519398,1
FR_0,-0.515625,-0.500000,0.015625,998,998,6520394,0
FR_1,-0.246094,-0.203979,0.042115,0,998,6520395,0
FR_2,0.703125,0.500000,-0.203125,1998,998,6520395,0
FL_0,0.468750,0.500000,0.031250,1998,998,6520395,0
FL_1,-0.121094,-0.196792,-0.075698,954,998,6520395,0
FL_2,0.406250,0.500000,0.093750,954,998,6520395,0
RR_0,-0.417969,-0.500000,-0.082031,3002,998,6520395,0
RR_1,-0.070312,-0.132990,-0.062678,1998,998,6520395,0
RR_2,0.406250,0.500000,0.093750,1998,998,6520395,0
RL_0,0.515625,0.500000,-0.015625,0,998,6520396,0
RL_1,-0.097656,-0.136311,-0.038655,0,998,6520396,0
RL_2,0.332031,0.500000,0.167969,0,998,6520396,0
FR_0,-0.441406,-0.500000,-0.058594,998,1000,6521395,1
FR_1,-0.246094,-0.203979,0.042115,0,1000,6521395,1
FR_2,0.367188,0.500000,0.132812,1998,1000,6521395,1
FL_0,0.515625,0.500000,-0.015625,5001,1000,6521395,1
FL_1,-0.144531,-0.196792,-0.052260,954,1000,6521395,1
FL_2,0.406250,0.500000,0.093750,954,1000,6521396,1
RR_0,-0.589844,-0.500000,0.089844,3002,1000,6521396,1
RR_1,-0.195312,-0.132990,0.062322,1998,1000,6521396,1
RR_2,0.332031,0.500000,0.167969,1998,1000,6521396,1
RL_0,0.367188,0.500000,0.132812,0,1000,6521396,1
RL_1,-0.097656,-0.136311,-0.038655,0,1000,6521396,1
RL_2,0.367188,0.500000,0.132812,0,1000,6521396,1
FR_0,-0.542969,-0.500000,0.042969,998,999,6522394,0
FR_1,-0.218750,-0.203979,0.014771,2998,999,6522395,0
FR_2,0.332031,0.500000,0.167969,1998,999,6522395,0
FL_0,0.515625,0.500000,-0.015625,0,999,6522395,0
FL_1,-0.218750,-0.196792,0.021958,2000,999,6522395,0
FL_2,0.480469,0.500000,0.019531,2000,999,6522395,0
RR_0,-0.468750,-0.500000,-0.031250,3002,999,6522395,0
RR_1,-0.097656,-0.132990,-0.035334,1998,999,6522395,0
RR_2,0.441406,0.500000,0.058594,1998,999,6522396,0
RL_0,0.441406,0.500000,0.058594,0,999,6522396,0
RL_1,-0.070312,-0.136311,-0.065998,0,999,6522396,0
RL_2,0.367188,0.500000,0.132812,0,999,6522396,0
FR_0,-0.492188,-0.500000,-0.007812,2000,1000,6523395,1
FR_1,-0.097656,-0.204837,-0.107181,2998,1000,6523395,1
FR_2,0.406250,0.500000,0.093750,1998,1000,6523395,1
FL_0,0.468750,0.500000,0.031250,0,1000,6523395,1
FL_1,-0.218750,-0.198916,0.019834,0,1000,6523396,1
FL_2,0.367188,0.500000,0.132812,2000,1000,6523396,1
RR_0,-0.492188,-0.500000,-0.007812,3000,1000,6523396,1
RR_1,-0.070312,-0.132990,-0.062678,1998,1000,6523396,1
RR_2,0.480469,0.500000,0.019531,7001,1000,6523396,1
RL_0,0.492188,0.500000,0.007812,2000,1000,6523396,1
RL_1,-0.046875,-0.136311,-0.089436,0,1000,6523396,1
RL_2,0.406250,0.500000,0.093750,0,1000,6523396,1
FR_0,-0.492188,-0.500000,-0.007812,0,1046,6524442,1
FR_1,-0.246094,-0.204837,0.041257,2998,1046,6524442,1
FR_2,0.515625,0.500000,-0.015625,14046,1046,6524442,1
FL_0,0.417969,0.500000,0.082031,0,1046,6524442,1
FL_1,-0.320312,-0.192205,0.128108,0,1046,6524443,1
FL_2,0.515625,0.500000,-0.015625,1046,1046,6524443,1
RR_0,-0.468750,-0.500000,-0.031250,3000,1046,6524443,1
RR_1,-0.195312,-0.132990,0.062322,1998,1046,6524443,1
RR_2,0.515625,0.500000,-0.015625,0,1046,6524443,1
RL_0,0.468750,0.500000,0.031250,2000,1046,6524443,1
RL_1,-0.097656,-0.136311,-0.038655,0,1046,6524444,1
RL_2,0.332031,0.500000,0.167969,0,1046,6524444,1
FR_0,-0.492188,-0.500000,-0.007812,0,954,6525396,1
FR_1,-0.195312,-0.204837,-0.009525,2001,954,6525396,1
FR_2,0.480469,0.500000,0.019531,0,954,6525397,1
FL_0,0.542969,0.500000,-0.042969,0,954,6525397,1
FL_1,-0.218750,-0.192205,0.026545,954,954,6525397,1
FL_2,0.515625,0.500000,-0.015625,0,954,6525397,1
RR_0,-0.617188,-0.500000,0.117188,3000,954,6525397,1
RR_1,-0.121094,-0.132990,-0.011897,9002,954,6525397,1
RR_2,0.332031,0.500000,0.167969,0,954,6525397,1
RL_0,0.515625,0.500000,-0.015625,954,954,6525398,1
RL_1,-0.070312,-0.136311,-0.065998,0,954,6525398,1
RL_2,0.480469,0.500000,0.019531,6954,954,6525398,1
FR_0,-0.492188,-0.500000,-0.007812,0,998,6526395,0
FR_1,-0.269531,-0.203617,0.065914,2001,998,6526395,0
FR_2,0.515625,0.500000,-0.015625,0,998,6526395,0
FL_0,0.441406,0.500000,0.058594,0,998,6526395,0
FL_1,-0.121094,-0.187316,-0.066222,954,998,6526395,0
FL_2,0.480469,0.500000,0.019531,0,998,6526395,0
RR_0,-0.468750,-0.500000,-0.031250,3000,998,6526396,0
RR_1,-0.097656,-0.132004,-0.034348,9002,998,6526396,0
RR_2,0.441406,0.500000,0.058594,0,998,6526396,0
RL_0,0.492188,0.500000,0.007812,0,998,6526396,0
RL_1,-0.121094,-0.136311,-0.015217,9000,998,6526396,0
RL_2,0.515625,0.500000,-0.015625,0,998,6526396,0
FR_0,-0.441406,-0.500000,-0.058594,0,999,6527395,1
FR_1,-0.144531,-0.203617,-0.059086,2001,999,6527395,1
FR_2,0.441406,0.500000,0.058594,0,999,6527395,1
FL_0,0.542969,0.500000,-0.042969,0,999,6527395,1
FL_1,-0.246094,-0.187316,0.058778,954,999,6527408,1
FL_2,0.441406,0.500000,0.058594,0,999,6527408,1
RR_0,-0.468750,-0.500000,-0.031250,3000,999,6527408,1
RR_1,-0.070312,-0.132004,-0.061691,9002,999,6527408,1
RR_2,0.480469,0.500000,0.019531,1998,999,6527408,1
RL_0,0.468750,0.500000,0.031250,0,999,6527408,1
RL_1,-0.046875,-0.138142,-0.091267,9000,999,6527408,1
RL_2,0.406250,0.500000,0.093750,0,999,6527409,1
FR_0,-0.492188,-0.500000,-0.007812,1000,1000,6528395,0
FR_1,-0.121094,-0.203617,-0.082523,2001,1000,6528395,0
FR_2,0.628906,0.500000,-0.128906,0,1000,6528395,0
FL_0,0.492188,0.500000,0.007812,4999,1000,6528395,0
FL_1,-0.144531,-0.187316,-0.042784,954,1000,6528395,0
FL_2,0.441406,0.500000,0.058594,0,1000,6528396,0
RR_0,-0.589844,-0.500000,0.089844,3000,1000,6528396,0
RR_1,0.000000,-0.132004,-0.132004,9002,1000,6528396,0
RR_2,0.367188,0.500000,0.132812,1998,1000,6528396,0
RL_0,0.492188,0.500000,0.007812,1000,1000,6528396,0
RL_1,-0.144531,-0.138142,0.006390,1000,1000,6528396,0
RL_2,0.441406,0.500000,0.058594,0,1000,6528396,0
FR_0,-0.492188,-0.500000,-0.007812,0,999,6529395,0
FR_1,-0.246094,-0.203617,0.042477,2001,999,6529395,0
FR_2,0.406250,0.500000,0.093750,0,999,6529395,0
FL_0,0.417969,0.500000,0.082031,4999,999,6529395,0
FL_1,-0.171875,-0.187316,-0.015441,2999,999,6529395,0
FL_2,0.406250,0.500000,0.093750,0,999,6529395,0
RR_0,-0.492188,-0.500000,-0.007812,4953,999,6529395,0
RR_1,-0.070312,-0.132004,-0.061691,9002,999,6529396,0
RR_2,0.441406,0.500000,0.058594,1998,999,6529396,0
RL_0,0.492188,0.500000,0.007812,0,999,6529396,0
RL_1,-0.097656,-0.137424,-0.039768,1000,999,6529396,0
RL_2,0.515625,0.500000,-0.015625,1999,999,6529396,0
FR_0,-0.468750,-0.500000,-0.031250,0,1046,6530442,1
FR_1,-0.046875,-0.203617,-0.156742,2001,1046,6530442,1
FR_2,0.441406,0.500000,0.058594,0,1046,6530442,1
FL_0,0.515625,0.500000,-0.015625,1046,1046,6530442,1
FL_1,-0.195312,-0.192103,0.003210,0,1046,6530443,1
FL_2,0.480469,0.500000,0.019531,3046,1046,6530443,1
RR_0,-0.492188,-0.500000,-0.007812,0,1046,6530443,1
RR_1,-0.171875,-0.132004,0.039871,9002,1046,6530443,1
RR_2,0.367188,0.500000,0.132812,1998,1046,6530443,1
RL_0,0.468750,0.500000,0.031250,0,1046,6530443,1
RL_1,-0.121094,-0.137424,-0.016331,1046,1046,6530443,1
RL_2,0.367188,0.500000,0.132812,1999,1046,6530444,1
FR_0,-0.542969,-0.500000,0.042969,0,954,6531396,0
FR_1,-0.195312,-0.203617,-0.008305,5001,954,6531396,0
FR_2,0.441406,0.500000,0.058594,0,954,6531396,0
FL_0,0.468750,0.500000,0.031250,1046,954,6531396,0
FL_1,-0.195312,-0.203384,-0.008072,0,954,6531397,0
FL_2,0.480469,0.500000,0.019531,0,954,6531397,0
RR_0,-0.515625,-0.500000,0.015625,0,954,6531397,0
RR_1,-0.070312,-0.132004,-0.061691,9002,954,6531409,0
RR_2,0.589844,0.500000,-0.089844,1998,954,6531409,0
RL_0,0.417969,0.500000,0.082031,0,954,6531409,0
RL_1,-0.144531,-0.137065,0.007466,0,954,6531410,0
RL_2,0.406250,0.500000,0.093750,1999,954,6531410,0
FR_0,-0.640625,-0.500000,0.140625,0,999,6532395,0
FR_1,-0.121094,-0.198606,-0.077512,5001,999,6532395,0
FR_2,0.441406,0.500000,0.058594,0,999,6532395,0
FL_0,0.468750,0.500000,0.031250,1046,999,6532395,0
FL_1,-0.171875,-0.194783,-0.022908,0,999,6532396,0
FL_2,0.441406,0.500000,0.058594,0,999,6532396,0
RR_0,-0.515625,-0.500000,0.015625,0,999,6532396,0
RR_1,-0.097656,-0.132004,-0.034348,9002,999,6532396,0
RR_2,0.441406,0.500000,0.058594,1998,999,6532396,0
RL_0,0.515625,0.500000,-0.015625,1953,999,6532396,0
RL_1,-0.070312,-0.134616,-0.064303,0,999,6532397,0
RL_2,0.480469,0.500000,0.019531,1953,999,6532397,0
FR_0,-0.492188,-0.500000,-0.007812,2953,999,6533395,0
FR_1,-0.246094,-0.198606,0.047488,5001,999,6533395,0
FR_2,0.480469,0.500000,0.019531,6000,999,6533395,0
FL_0,0.417969,0.500000,0.082031,1046,999,6533395,0
FL_1,-0.218750,-0.189510,0.029240,0,999,6533395,0
FL_2,0.441406,0.500000,0.058594,0,999,6533396,0
RR_0,-0.441406,-0.500000,-0.058594,0,999,6533396,0
RR_1,-0.218750,-0.132004,0.086746,9002,999,6533396,0
RR_2,0.480469,0.500000,0.019531,4999,999,6533396,0
RL_0,0.515625,0.500000,-0.015625,0,999,6533396,0
RL_1,-0.171875,-0.134616,0.037259,0,999,6533396,0
RL_2,0.441406,0.500000,0.058594,1953,999,6533396,0
FR_0,-0.417969,-0.500000,-0.082031,2953,999,6534395,1
FR_1,-0.144531,-0.198606,-0.054074,5001,999,6534395,1
FR_2,0.515625,0.500000,-0.015625,0,999,6534395,1
FL_0,0.394531,0.500000,0.105469,1046,999,6534395,1
FL_1,-0.171875,-0.212724,-0.040849,0,999,6534395,1
FL_2,0.515625,0.500000,-0.015625,1999,999,6534395,1
RR_0,-0.394531,-0.500000,-0.105469,0,999,6534395,1
RR_1,-0.097656,-0.132004,-0.034348,9002,999,6534396,1
RR_2,0.406250,0.500000,0.093750,4999,999,6534396,1
RL_0,0.492188,0.500000,0.007812,0,999,6534396,1
RL_1,-0.121094,-0.134616,-0.013522,1999,999,6534396,1
RL_2,0.292969,0.500000,0.207031,1953,999,6534396,1
FR_0,-0.542969,-0.500000,0.042969,2953,999,6535394,1
FR_1,-0.195312,-0.198606,-0.003293,2999,999,6535395,1
FR_2,0.441406,0.500000,0.058594,0,999,6535395,1
FL_0,0.589844,0.500000,-0.089844,1046,999,6535395,1
FL_1,-0.144531,-0.212724,-0.068192,0,999,6535395,1
FL_2,0.441406,0.500000,0.058594,1999,999,6535395,1
RR_0,-0.515625,-0.500000,0.015625,1999,999,6535395,1
RR_1,-0.070312,-0.132004,-0.061691,9002,999,6535395,1
RR_2,0.515625,0.500000,-0.015625,999,999,6535396,1
RL_0,0.515625,0.500000,-0.015625,0,999,6535396,1
RL_1,-0.144531,-0.136341,0.008190,0,999,6535401,1
RL_2,0.480469,0.500000,0.019531,1999,999,6535402,1
FR_0,-0.441406,-0.500000,-0.058594,2953,1000,6536395,0
FR_1,-0.171875,-0.205474,-0.033599,2999,1000,6536395,0
FR_2,0.441406,0.500000,0.058594,0,1000,6536395,0
FL_0,0.492188,0.500000,0.007812,4998,1000,6536395,0
FL_1,-0.171875,-0.212724,-0.040849,0,1000,6536395,0
FL_2,0.406250,0.500000,0.093750,1999,1000,6536395,0
RR_0,-0.468750,-0.500000,-0.031250,1999,1000,6536396,0
RR_1,0.070312,-0.132004,-0.202316,9002,1000,6536396,0
RR_2,0.441406,0.500000,0.058594,999,1000,6536396,0
RL_0,0.441406,0.500000,0.058594,0,1000,6536396,0
RL_1,-0.121094,-0.138019,-0.016926,0,1000,6536396,0
RL_2,0.554688,0.500000,-0.054688,1999,1000,6536396,0
FR_0,-0.542969,-0.500000,0.042969,2953,1043,6537439,1
FR_1,-0.269531,-0.205474,0.064057,2999,1043,6537440,1
FR_2,0.183594,0.500000,0.316406,0,1043,6537440,1
FL_0,0.468750,0.500000,0.031250,4998,1043,6537440,1
FL_1,-0.121094,-0.212724,-0.091630,0,1043,6537440,1
FL_2,0.515625,0.500000,-0.015625,2044,1043,6537440,1
RR_0,-0.441406,-0.500000,-0.058594,1999,1043,6537440,1
RR_1,-0.070312,-0.132004,-0.061691,9002,1043,6537440,1
RR_2,0.292969,0.500000,0.207031,999,1043,6537441,1
RL_0,0.468750,0.500000,0.031250,0,1043,6537441,1
RL_1,-0.097656,-0.138041,-0.040385,0,1043,6537441,1
RL_2,0.515625,0.500000,-0.015625,1043,1043,6537441,1
FR_0,-0.492188,-0.500000,-0.007812,4000,956,6538395,0
FR_1,-0.292969,-0.205474,0.087495,2999,956,6538395,0
FR_2,0.480469,0.500000,0.019531,3000,956,6538396,0
FL_0,0.468750,0.500000,0.031250,4998,956,6538396,0
FL_1,-0.121094,-0.212724,-0.091630,0,956,6538396,0
FL_2,0.441406,0.500000,0.058594,2044,956,6538396,0
RR_0,-0.441406,-0.500000,-0.058594,1999,956,6538396,0
RR_1,-0.195312,-0.132004,0.063309,9002,956,6538396,0
RR_2,0.515625,0.500000,-0.015625,2000,956,6538396,0
RL_0,0.468750,0.500000,0.031250,0,956,6538396,0
RL_1,-0.097656,-0.138041,-0.040385,0,956,6538397,0
RL_2,0.406250,0.500000,0.093750,1043,956,6538397,0
FR_0,-0.515625,-0.500000,0.015625,0,1000,6539396,1
FR_1,-0.195312,-0.205474,-0.010162,3000,1000,6539396,1
FR_2,0.144531,0.500000,0.355469,3000,1000,6539396,1
FL_0,0.515625,0.500000,-0.015625,1956,1000,6539396,1
FL_1,-0.144531,-0.212724,-0.068192,0,1000,6539396,1
FL_2,0.480469,0.500000,0.019531,1000,1000,6539396,1
RR_0,-0.441406,-0.500000,-0.058594,1999,1000,6539396,1
RR_1,-0.097656,-0.132004,-0.034348,9002,1000,6539397,1
RR_2,0.441406,0.500000,0.058594,2000,1000,6539397,1
RL_0,0.417969,0.500000,0.082031,0,1000,6539397,1
RL_1,-0.097656,-0.138041,-0.040385,0,1000,6539397,1
RL_2,0.554688,0.500000,-0.054688,1043,1000,6539397,1
FR_0,-0.515625,-0.500000,0.015625,0,998,6540394,0
FR_1,-0.246094,-0.192336,0.053758,3000,998,6540407,0
FR_2,0.367188,0.500000,0.132812,3000,998,6540407,0
FL_0,0.468750,0.500000,0.031250,1956,998,6540407,0
FL_1,-0.171875,-0.212724,-0.040849,0,998,6540407,0
FL_2,0.406250,0.500000,0.093750,1000,998,6540407,0
RR_0,-0.492188,-0.500000,-0.007812,3999,998,6540407,0
RR_1,-0.171875,-0.132004,0.039871,9002,998,6540408,0
RR_2,0.332031,0.500000,0.167969,2000,998,6540408,0
RL_0,0.468750,0.500000,0.031250,0,998,6540408,0
RL_1,-0.121094,-0.138041,-0.016947,2955,998,6540408,0
RL_2,0.332031,0.500000,0.167969,1043,998,6540408,0
FR_0,-0.542969,-0.500000,0.042969,0,1000,6541395,0
FR_1,-0.121094,-0.192336,-0.071242,3000,1000,6541395,0
FR_2,0.480469,0.500000,0.019531,1999,1000,6541395,0
FL_0,0.468750,0.500000,0.031250,1956,1000,6541395,0
FL_1,-0.171875,-0.212724,-0.040849,0,1000,6541395,0
FL_2,0.441406,0.500000,0.058594,1000,1000,6541395,0
RR_0,-0.515625,-0.500000,0.015625,0,1000,6541396,0
RR_1,0.000000,-0.132004,-0.132004,9002,1000,6541396,0
RR_2,0.441406,0.500000,0.058594,2000,1000,6541396,0
RL_0,0.492188,0.500000,0.007812,4999,1000,6541396,0
RL_1,-0.121094,-0.137913,-0.016819,0,1000,6541396,0
RL_2,0.441406,0.500000,0.058594,1043,1000,6541396,0
FR_0,-0.542969,-0.500000,0.042969,0,999,6542394,0
FR_1,-0.070312,-0.192336,-0.122024,3000,999,6542394,0
FR_2,0.515625,0.500000,-0.015625,0,999,6542395,0
FL_0,0.492188,0.500000,0.007812,1999,999,6542395,0
FL_1,-0.121094,-0.212724,-0.091630,0,999,6542395,0
